  Name                  nYSOs
  G014.1981-0.5090      2 
  G014.2022-0.1908      1 
  G014.2051-0.2077      1 
  G014.2177-0.5161      2 
  G014.2198-0.6349      0 
  G014.2273-0.5109      4 
  G014.2314-0.1758      0 
  G014.2379-0.5118      2 
  G014.2454-0.0712      1 
  G014.2827-0.5105      2 
  G014.3125-0.1893      0 
  G014.3208-0.6398      1 
  G014.3259-0.6403      0 
  G014.3280-0.5328      0 
  G014.3309-0.6514      0 
  G014.3314-0.6446      2 
  G014.3401-0.6438      2 
  G014.3478-0.6435      0 
  G014.3604-0.6392      0 
  G014.3848-0.1308      0 
  G014.4172-0.1721      0 
  G014.4270-0.6919      0 
  G014.4338-0.6988      0 
  G014.4444-0.7608      2 
  G014.4490-0.1004      3 
  G014.4515-0.1088      0 
  G014.4525-0.6128      0 
  G014.4626-0.1095      1 
  G014.4683-0.0857      0 
  G014.4690-0.1006      1 
  G014.4696-0.6104      0 
  G014.4734-0.0067      2 
  G014.4762-0.1265      1 
  G014.4862-0.1509      1 
  G014.4876-0.1274      0 
  G014.4884+0.0184      0 
  G014.4918-0.1389      2 
  G014.5980+0.0192      1 
  G014.6010-0.5400      2 
  G014.6065+0.0131      0 
  G014.6174+0.3321      5 
  G014.6197-0.5793      1 
  G014.6256-0.5700      0 
  G014.6323-0.5763      3 
  G014.6327+0.3079      2 
  G014.6361-0.5690      1 
  G014.6421+0.6343      0 
  G014.6444-0.1172      1 
  G014.6553-0.0051      1 
  G014.6858-0.2234      0 
  G014.7081-0.1548      3 
  G014.7258-0.2031      0 
  G014.7712-0.3556      0 
  G014.7775-0.4869      0 
  G014.7780-0.3340      1 
  G014.8505-0.9909      1 
  G014.8899-0.4033      0 
  G014.9192+0.0691      1 
  G014.9281+0.0240      2 
  G014.9477+0.0250      0 
  G014.9752-0.7018      0 
  G014.9752-0.7220      0 
  G014.9809-0.6824      2 
  G014.9819-0.6944      0 
  G014.9891-0.1208      0 
  G014.9914-0.7375      0 
  G014.9999-0.6978      0 
  G015.0047-0.6903      0 
  G015.0060+0.0090      0 
  G015.0096-0.6623      0 
  G015.0112-0.6729      0 
  G015.0122-0.7070      0 
  G015.0173-0.6559      0 
  G015.0201-0.6201      0 
  G015.0212-0.6344      0 
  G015.0227-0.7074      0 
  G015.0244-0.6534      0 
  G015.0263-0.6450      0 
  G015.0292-0.6706      0 
  G015.0296+0.8511      1 
  G015.0556-0.6247      0 
  G015.0680-0.6135      0 
  G015.0731-0.5921      0 
  G015.0743-0.1243      0 
  G015.0790-0.6047      0 
  G015.0844-0.6609      0 
  G015.0888-0.6747      0 
  G015.0895-0.5975      0 
  G015.0947-0.7107      0 
  G015.0955-0.6481      0 
  G015.0969-0.7317      0 
  G015.0983-0.5576      0 
  G015.0990-0.6879      0 
  G015.0993-0.6744      0 
  G015.1015-0.5999      0 
  G015.1017-0.6572      0 
  G015.1056-0.6249      0 
  G015.1074-0.6942      0 
  G015.1130-0.7163      0 
  G015.1158-0.6342      0 
  G015.1239-0.5584      0 
  G015.1275-0.4954      1 
  G015.1338-0.6712      0 
  G015.1379-0.5353      0 
  G015.1399-0.6794      0 
  G015.1517-0.6591      0 
  G015.1532-0.4825      2 
  G015.1561-0.6472      0 
  G015.1770+0.0438      3 
  G015.1833-0.6204      0 
  G015.1840-0.1587      0 
  G015.1933-0.6277      1 
  G015.1991-0.6202      1 
  G015.2021-0.4414      1 
  G015.2027-0.6279      1 
  G015.2044-0.6454      0 
  G015.2127-0.6276      0 
  G015.2169-0.4267      0 
  G015.2236-0.6189      1 
  G015.2277-0.8391      0 
  G015.2317-0.6097      0 
  G015.2355-0.6267      1 
  G015.2408-0.6084      0 
  G015.2473-0.5163      1 
  G015.2508-0.6032      1 
  G015.2576-0.6158      0 
  G015.3653-0.4167      0 
  G015.4338+0.1928      2 
  G015.4583-0.0024      1 
  G015.5022-0.4201      0 
  G015.5309-0.4069      3 
  G015.5480-0.4527      0 
  G015.5581-0.4631      0 
  G015.6570-0.4918      0 
  G015.6647-0.4987      0 
  G015.7091-0.5805      1 
  G015.7173-0.5948      0 
  G016.1442+0.0091      0 
  G016.3013-0.5251      0 
  G016.3017-0.1465      0 
  G016.3039-0.3674      1 
  G016.3166-0.5309      2 
  G016.3256-0.5504      2 
  G016.3274-0.1474      0 
  G016.3365-0.5858      0 
  G016.3541-0.2118      0 
  G016.3596-0.0710      1 
  G016.3650-0.2084      0 
  G016.3744-0.2123      0 
  G016.4032-0.1809      0 
  G016.4210-0.6344      0 
  G016.4429-0.3825      3 
  G016.4432-0.1926      0 
  G016.4589-0.6692      1 
  G016.5094-0.4393      0 
  G016.5776-0.0806      2 
  G016.5850-0.0503      2 
  G016.6091-0.2366      2 
  G016.7956+0.1229      1 
  G016.8209-0.3468      2 
  G016.8306+0.0793      0 
  G016.8543+0.6417      0 
  G016.8897+0.4844      0 
  G016.9084+0.7191      0 
  G016.9099+0.9441      0 
  G016.9200+0.9634      0 
  G016.9236+0.9483      1 
  G016.9241+0.2654      3 
  G016.9267+0.9567      0 
  G016.9283+0.2180      3 
  G016.9337+0.7771      0 
  G016.9377+0.9577      1 
  G016.9434-0.0729      0 
  G016.9509+0.7791      0 
  G016.9852-0.9233      6 
  G016.9869+0.9800      0 
  G016.9937+0.9311      0 
  G017.0009+0.9131      0 
  G017.0091+0.8299      0 
  G017.0225+0.8681      0 
  G017.0289-0.0706      1 
  G017.0348+0.7498      1 
  G017.0378+0.8742      0 
  G017.0658+0.8213      0 
  G017.0676+0.6817      0 
  G017.0946+0.5243      1 
  G017.1117-0.1136      0 
  G017.1369+0.7662      1 
  G017.1549+0.9699      1 
  G017.1689+0.8143      8 
  G017.2164+0.8315      1 
  G017.2166+0.8214      2 
  G017.2192-0.1854      0 
  G017.4472+0.8112      1 
  G017.4792+0.8234      0 
  G017.5354-0.7060      0 
  G017.5924+0.0887      2 
  G017.6101-0.7252      0 
  G017.6286+0.1566      1 
  G017.6366+0.1544      0 
  G017.6533+0.1725      1 
  G017.7346-0.2413      1 
  G017.8610+0.0745      0 
  G017.9615+0.0797      1 
  G017.9917-0.3473      2 
  G018.0641-0.3081      0 
  G018.0720+0.0771      1 
  G018.0920-0.3012      2 
  G018.0982-0.3545      0 
  G018.0986-0.3431      0 
  G018.1042-0.3058      0 
  G018.1119-0.3228      0 
  G018.1358-0.3094      0 
  G018.1412-0.2981      0 
  G018.1483-0.2851      0 
  G018.1750-0.2985      0 
  G018.1985-0.1704      0 
  G018.2150-0.3419      2 
  G018.2235-0.3284      1 
  G018.2311+0.6521      2 
  G018.2324-0.2410      1 
  G018.2376-0.2494      0 
  G018.2426-0.2357      1 
  G018.2571-0.2479      1 
  G018.2672-0.2394      1 
  G018.2772-0.2628      1 
  G018.2857-0.7086      0 
  G018.2997-0.0253      0 
  G018.3012-0.3894      0 
  G018.3497-0.2735      2 
  G018.3707-0.3812      0 
  G018.4064-0.2950      0 
  G018.4430-0.0046      1 
  G018.4522+0.0029      0 
  G018.4602-0.0027      1 
  G018.4930-0.1994      0 
  G018.5497+0.0357      0 
  G018.6057-0.0747      1 
  G018.6258-0.0702      3 
  G018.6418-0.0619      1 
  G018.6536-0.0597      0 
  G018.6612+0.0350      3 
  G018.6647-0.0555      1 
  G018.6664+0.0257      1 
  G018.6992+0.0031      3 
  G018.7011-0.2285      1 
  G018.7099+0.0006      1 
  G018.7341-0.2366      1 
  G018.7344-0.2261      1 
  G018.7605+0.2610      3 
  G018.7896-0.2868      2 
  G018.8008-0.2958      0 
  G018.8229-0.0784      0 
  G018.8246-0.4678      0 
  G018.8249-0.4856      1 
  G018.8305-0.4769      0 
  G018.8330-0.3007      0 
  G018.8334-0.4914      1 
  G018.8391-0.0268      1 
  G018.8441-0.3758      0 
  G018.8621-0.4806      0 
  G018.8729+0.0539      0 
  G018.8760-0.4884      0 
  G018.8796-0.4703      0 
  G018.8834-0.5114      0 
  G018.8870-0.4741      1 
  G018.8895+0.0432      1 
  G018.8923-0.6355      2 
  G018.8936-0.4839      0 
  G018.9069-0.6274      1 
  G018.9254-0.0163      1 
  G018.9295-0.0289      0 
  G018.9761-0.0756      1 
  G018.9979-0.2367      1 
  G019.0030+0.1290      1 
  G019.0072-0.0812      1 
  G019.0089-0.0287      1 
  G019.0421-0.5603      0 
  G019.0514-0.6011      0 
  G019.0559-0.2092      0 
  G019.0727-0.2984      0 
  G019.0762-0.2876      0 
  G019.0872-0.2884      0 
  G019.0982+0.1175      1 
  G019.1012+0.3274      0 
  G019.2484+0.2670      1 
  G019.2644-0.1968      1 
  G019.2660+0.3491      2 
  G019.2744+0.3033      3 
  G019.2806-0.3888      2 
  G019.2850+0.0821      1 
  G019.3066-0.6584      0 
  G019.3089+0.0662      2 
  G019.3100-0.3778      0 
  G019.3535-0.0349      0 
  G019.3627-0.0302      2 
  G019.3748-0.0338      1 
  G019.4387+0.1531      1 
  G019.4717+0.1702      2 
  G019.4740+0.1588      0 
  G019.4855+0.1489      2 
  G019.4862-0.1991      1 
  G019.4868+0.1358      0 
  G019.4945+0.1155      1 
  G019.5399-0.4569      3 
  G019.5732-0.1006      0 
  G019.5892-0.0799      0 
  G019.6063-0.9012      0 
  G019.6084-0.2346      0 
  G019.6090-0.1374      1 
  G019.6106-0.1199      1 
  G019.6120-0.2592      0 
  G019.6299-0.1623      0 
  G019.6660+0.1137      1 
  G019.6804-0.1300      0 
  G019.6992-0.2649      1 
  G019.7049-0.2404      2 
  G019.7261-0.1135      0 
  G019.7329-0.6506      2 
  G019.7539-0.1286      0 
  G019.8286-0.3294      1 
  G019.8347-0.7756      0 
  G019.8832-0.5347      1 
  G019.8842-0.5252      5 
  G019.8929+0.1012      0 
  G019.9236-0.2583      3 
  G019.9768-0.2139      5 
  G020.0804-0.1358      3 
  G020.2319+0.0861      1 
  G020.2363+0.0650      2 
  G020.3157+0.0787      0 
  G020.3623-0.0132      0 
  G020.3898-0.0189      0 
  G020.4318+0.3573      2 
  G020.7067-0.3135      2 
  G020.7186-0.3597      3 
  G020.7306-0.0598      2 
  G020.7466-0.0916      1 
  G020.7611-0.0629      0 
  G020.7683-0.0556      0 
  G020.7774-0.0480      1 
  G020.8921-0.1788      0 
  G020.9798+0.0961      0 
  G020.9932+0.0906      0 
  G021.1845-0.3326      1 
  G021.2360+0.1955      3 
  G021.3385-0.1380      0 
  G021.3555-0.1759      0 
  G021.3733-0.2246      1 
  G021.3849-0.2536      0 
  G021.4227-0.5417      1 
  G021.5617-0.0321      0 
  G021.5627-0.1328      0 
  G021.8426-0.0671      1 
  G021.8731+0.0081      0 
  G022.0375+0.2226      1 
  G022.0479+0.2118      1 
  G022.3330-0.1552      2 
  G022.3511+0.0684      0 
  G022.3685+0.3814      0 
  G022.3752+0.4472      0 
  G022.3955+0.3018      1 
  G022.4126+0.3173      1 
  G022.4334-0.1688      2 
  G022.4843-0.9358      2 
  G022.5309-0.1927      0 
  G022.5431-0.0208      0 
  G022.5483-0.5225      0 
  G022.5585+0.1708      1 
  G022.6919-0.4519      0 
  G022.6995+0.4047      2 
  G022.7215-0.2733      0 
  G022.7232-0.0078      0 
  G022.7366-0.2418      0 
  G022.7413-0.2592      0 
  G022.8324-0.4382      0 
  G022.8625+0.4202      0 
  G022.9474-0.3232      0 
  G022.9739-0.3754      1 
  G023.0030+0.1259      1 
  G023.0063-0.3991      2 
  G023.0082-0.4092      0 
  G023.0204-0.4053      1 
  G023.0289+0.1202      0 
  G023.0356+0.1728      2 
  G023.0441+0.2911      0 
  G023.0443+0.2021      0 
  G023.0882-0.3914      1 
  G023.1041+0.5861      2 
  G023.1348-0.4218      0 
  G023.1989+0.0009      0 
  G023.2035+0.0177      1 
  G023.2056-0.3772      0 
  G023.2081-0.0003      0 
  G023.2122-0.3726      0 
  G023.2382-0.4833      1 
  G023.2525+0.1036      1 
  G023.2560-0.2414      1 
  G023.2614-0.2572      1 
  G023.2646+0.0774      0 
  G023.2674-0.3559      0 
  G023.2692-0.2576      0 
  G023.2694-0.2097      0 
  G023.2778-0.2149      0 
  G023.2826-0.2007      0 
  G023.2957+0.0556      0 
  G023.2989-0.2501      0 
  G023.3037-0.2878      0 
  G023.3207-0.2961      1 
  G023.3222-0.0775      0 
  G023.3339-0.2111      0 
  G023.3548-0.1347      0 
  G023.3606-0.2640      0 
  G023.3652-0.2887      1 
  G023.3760-0.1293      0 
  G023.3828-0.2168      0 
  G023.3872+0.1756      2 
  G023.3880+0.1865      0 
  G023.3894+0.4558      1 
  G023.3905-0.1757      0 
  G023.3950-0.1298      1 
  G023.3980-0.2471      0 
  G023.3983-0.2154      0 
  G023.3995-0.1761      0 
  G023.4034+0.4498      2 
  G023.4079-0.2277      0 
  G023.4147-0.2201      0 
  G023.4189-0.1928      0 
  G023.4194-0.2329      0 
  G023.4212-0.2255      0 
  G023.4264-0.1538      0 
  G023.4291-0.2370      0 
  G023.4299-0.1802      0 
  G023.4322-0.5196      3 
  G023.4366-0.1828      1 
  G023.4412-0.2555      0 
  G023.4541+0.0644      1 
  G023.4556-0.2301      0 
  G023.4624-0.1531      1 
  G023.4654-0.1806      1 
  G023.4742+0.1037      0 
  G023.4771+0.1147      0 
  G023.4794-0.5344      1 
  G023.4827+0.0979      0 
  G023.5123-0.0160      0 
  G023.5176+0.2425      0 
  G023.5177-0.0479      2 
  G023.5344-0.0609      0 
  G023.5678+0.0144      1 
  G023.5725+0.0261      1 
  G023.5813+0.0306      1 
  G023.6014-0.0126      0 
  G023.6014-0.0232      1 
  G023.6537-0.1415      1 
  G023.6553-0.1279      0 
  G023.6914+0.5894      1 
  G023.7052-0.1974      2 
  G023.7097+0.1714      0 
  G023.7321-0.1893      0 
  G023.7407-0.1832      0 
  G023.7408-0.1581      1 
  G023.8176+0.3854      0 
  G023.8220+0.1343      1 
  G023.8674-0.1225      0 
  G023.8681-0.1120      0 
  G023.8833+0.0615      1 
  G023.8923+0.4071      0 
  G023.8979+0.0639      0 
  G023.9006+0.0777      0 
  G023.9521+0.1646      1 
  G023.9533+0.1516      0 
  G023.9647-0.1094      1 
  G023.9655+0.1382      0 
  G023.9790+0.1498      0 
  G023.9861-0.0881      0 
  G023.9930+0.1497      1 
  G023.9943-0.0989      2 
  G024.0095+0.4896      2 
  G024.0150+0.0497      3 
  G024.0179+0.2107      0 
  G024.0234+0.2431      0 
  G024.0238+0.1988      0 
  G024.0492-0.2145      0 
  G024.1127-0.1740      2 
  G024.1406+0.1269      1 
  G024.1471-0.0092      1 
  G024.1524+0.3951      1 
  G024.1566+0.1654      0 
  G024.1821+0.1205      1 
  G024.2207-0.0413      0 
  G024.2583+0.1022      0 
  G024.2960-0.1512      0 
  G024.3123-0.1543      1 
  G024.3149+0.0861      2 
  G024.3270+0.1445      0 
  G024.3344+0.1487      1 
  G024.3417+0.0279      1 
  G024.3462+0.0626      0 
  G024.3513+0.0378      1 
  G024.3547+0.0294      0 
  G024.3710-0.1587      1 
  G024.3998-0.1883      0 
  G024.4062+0.1093      0 
  G024.4089+0.0733      0 
  G024.4144+0.1020      0 
  G024.4217+0.2421      1 
  G024.4244+0.1226      2 
  G024.4309+0.2237      0 
  G024.4326+0.3238      0 
  G024.4352+0.2533      0 
  G024.4377+0.2333      0 
  G024.4402-0.2285      0 
  G024.4526+0.5164      0 
  G024.4548+0.2282      0 
  G024.4592+0.1976      0 
  G024.4635+0.4964      0 
  G024.4670+0.2626      1 
  G024.4718+0.4897      0 
  G024.4757+0.4744      0 
  G024.4814+0.1799      0 
  G024.4817-0.0389      1 
  G024.4817+0.4666      2 
  G024.4874-0.6919      2 
  G024.4909-0.0389      0 
  G024.4970+0.0539      1 
  G024.5018-0.0416      0 
  G024.5055-0.2201      0 
  G024.5133-0.2142      0 
  G024.5193-0.5644      2 
  G024.5245-0.1397      0 
  G024.5258+0.3501      0 
  G024.5259-0.2841      0 
  G024.5269+0.3232      0 
  G024.5313-0.1823      3 
  G024.5394+0.3121      0 
  G024.5430-0.2457      0 
  G024.5438-0.2727      1 
  G024.5458-0.2144      0 
  G024.5460-0.1320      0 
  G024.5611+0.3413      0 
  G024.6246-0.1010      2 
  G024.6294+0.1731      0 
  G024.6316+0.1526      1 
  G024.6325-0.3241      0 
  G024.6341-0.1091      2 
  G024.6499-0.1691      0 
  G024.6654-0.1607      0 
  G024.6669-0.1154      0 
  G024.6709-0.1423      0 
  G024.6729-0.1511      0 
  G024.6817-0.1488      0 
  G024.6897-0.1253      0 
  G024.7028-0.1272      0 
  G024.7271+0.1535      2 
  G024.7409+0.1824      1 
  G024.7441+0.1624      0 
  G024.7542+0.0906      0 
  G024.7588-0.0838      0 
  G024.7810+0.0811      0 
  G024.7886+0.0833      1 
  G024.7907+0.0923      0 
  G024.7935+0.1016      0 
  G024.8099+0.1047      0 
  G024.8492+0.0856      0 
  G024.9114-0.1302      1 
  G024.9185+0.0860      2 
  G024.9222-0.1592      1 
  G024.9231+0.0764      0 
  G024.9409+0.0744      1 
  G025.1526-0.2906      0 
  G025.1536-0.2752      1 
  G025.1546+0.0896      0 
  G025.1572+0.1768      1 
  G025.1604+0.0675      0 
  G025.1635-0.3048      1 
  G025.1803+0.1401      0 
  G025.2247+0.2899      2 
  G025.2409-0.2151      1 
  G025.2602-0.4426      0 
  G025.2671-0.4353      1 
  G025.3280-0.1964      1 
  G025.3411-0.1969      0 
  G025.3453-0.1856      0 
  G025.3511-0.1910      0 
  G025.3770-0.1801      0 
  G025.3823-0.1823      0 
  G025.3826-0.1476      1 
  G025.3902-0.1826      0 
  G025.3918-0.3651      2 
  G025.3926-0.1499      0 
  G025.3933+0.0341      1 
  G025.3966+0.5616      0 
  G025.3968-0.1407      0 
  G025.4056-0.3389      1 
  G025.4098+0.1052      0 
  G025.4124-0.1920      0 
  G025.4131-0.1747      0 
  G025.4541-0.2097      0 
  G025.5143+0.1412      1 
  G025.5370-0.2303      1 
  G025.6126+0.2268      1 
  G025.6127-0.1361      4 
  G025.6748-0.1230      1 
  G025.7036-0.0457      1 
  G025.7099+0.0448      2 
  G025.7260-0.1894      0 
  G025.7362+0.2120      0 
  G025.7920+0.2539      0 
  G025.7962+0.0726      2 
  G025.7963+0.2429      0 
  G025.8006-0.1563      0 
  G025.8029-0.0404      2 
  G025.8048+0.2712      0 
  G025.8211-0.1701      0 
  G025.8246-0.1783      1 
  G025.8415-0.3842      0 
  G026.0892-0.0554      1 
  G026.1080-0.0938      0 
  G026.1593+0.1562      2 
  G026.1594+0.1357      0 
  G026.1894-0.1796      0 
  G026.2761+0.3096      0 
  G026.2866+0.1442      0 
  G026.2895+0.1343      0 
  G026.3177+0.0461      0 
  G026.3231+0.1330      0 
  G026.3339+0.1356      1 
  G026.3438+0.1365      0 
  G026.3731+0.2457      1 
  G026.4961+0.7110      5 
  G026.5094+0.2823      3 
  G026.5130-0.2927      2 
  G026.5168+0.2867      0 
  G026.5275-0.2685      1 
  G026.5443-0.2918      0 
  G026.5452+0.4160      0 
  G026.5477+0.4260      0 
  G026.5514+0.0370      1 
  G026.5514-0.3083      0 
  G026.5553-0.2984      0 
  G026.5638-0.3030      1 
  G026.5753-0.3244      0 
  G026.5847+0.0946      0 
  G026.5964-0.0236      2 
  G026.6001-0.2206      1 
  G026.6085-0.2114      0 
  G026.6486+0.0169      0 
  G026.6529+0.0056      0 
  G026.6870+0.0364      0 
  G026.8188+0.2396      0 
  G026.8490+0.1804      1 
  G026.9170+0.1112      2 
  G026.9559-0.0756      0 
  G027.0000-0.2970      1 
  G027.0111-0.0378      0 
  G027.0163+0.2019      1 
  G027.0290+0.2809      1 
  G027.0845-0.5638      0 
  G027.1015-0.5584      0 
  G027.1847-0.0814      0 
  G027.2213+0.1364      0 
  G027.2546+0.1368      0 
  G027.2671+0.1504      0 
  G027.2767+0.1467      0 
  G027.2848+0.1506      2 
  G027.2946-0.1552      1 
  G027.2975+0.1539      1 
  G027.3154+0.1772      0 
  G027.3443+0.0258      2 
  G027.3600-0.1584      0 
  G027.3652-0.1654      0 
  G027.3717-0.1631      0 
  G027.4646+0.1189      0 
  G027.4789+0.1300      1 
  G027.4931+0.1900      0 
  G027.5035+0.1958      0 
  G027.5511-0.9361      1 
  G027.5527+0.0819      1 
  G027.5635+0.0845      0 
  G027.5635+0.0756      3 
  G027.7418+0.1717      1 
  G027.7569+0.0514      0 
  G027.7823-0.2572      5 
  G027.7835+0.0568      0 
  G027.7949-0.2767      0 
  G027.8071-0.1819      0 
  G027.9029-0.0126      0 
  G027.9356+0.2061      2 
  G027.9568-0.5524      2 
  G027.9667-0.4738      2 
  G027.9735-0.4207      1 
  G027.9772+0.0783      0 
  G028.0104-0.4258      2 
  G028.0471-0.4563      4 
  G028.1443+0.3213      0 
  G028.1467-0.0044      0 
  G028.1509+0.1706      2 
  G028.1943-0.0747      0 
  G028.1997-0.0495      0 
  G028.2070-0.0495      0 
  G028.2316+0.0412      0 
  G028.2392+0.0609      2 
  G028.2436+0.0119      0 
  G028.2726-0.1666      0 
  G028.2805-0.3524      0 
  G028.2865-0.3623      0 
  G028.2909+0.0071      0 
  G028.3037-0.3856      0 
  G028.3121-0.3975      0 
  G028.3212-0.0096      0 
  G028.3230+0.0679      1 
  G028.3248+0.1612      0 
  G028.3248-0.0397      0 
  G028.3321-0.0341      2 
  G028.3359+0.1180      2 
  G028.3443+0.0603      2 
  G028.3545+0.0728      2 
  G028.3611+0.0544      1 
  G028.3897+0.0854      2 
  G028.3936+0.0720      1 
  G028.3967+0.0805      1 
  G028.4010+0.0877      0 
  G028.4135-0.0074      0 
  G028.4364+0.0347      1 
  G028.4497+0.0016      0 
  G028.5041-0.1394      2 
  G028.5246-0.2519      0 
  G028.5360-0.2789      2 
  G028.5413-0.2371      0 
  G028.5559-0.2260      2 
  G028.5637-0.2358      1 
  G028.5692-0.2247      2 
  G028.5792-0.3404      0 
  G028.5806+0.1455      1 
  G028.5825-0.2291      0 
  G028.5956-0.3597      1 
  G028.5959-0.0213      1 
  G028.6012-0.3790      1 
  G028.6069+0.0187      0 
  G028.6497+0.0273      1 
  G028.6581+0.1442      1 
  G028.6593+0.0406      0 
  G028.6770-0.2779      0 
  G028.6854-0.2819      0 
  G028.6876+0.1777      0 
  G028.6919+0.0268      1 
  G028.7009+0.4046      2 
  G028.7071-0.2947      0 
  G028.7224-0.2953      1 
  G028.7725+0.1758      0 
  G028.7873+0.2379      0 
  G028.8030-0.0214      2 
  G028.8059+0.1816      0 
  G028.8120+0.1701      0 
  G028.8165+0.3653      1 
  G028.8311-0.2527      1 
  G028.8349-0.2085      0 
  G028.8411+0.4944      1 
  G028.8456-0.2259      0 
  G028.8601+0.0749      0 
  G028.8614+0.0664      0 
  G028.8697+0.0698      1 
  G028.8807-0.0208      0 
  G028.9228-0.2276      1 
  G028.9273+0.3936      1 
  G028.9577-0.2016      0 
  G028.9852-0.6216      0 
  G029.0015+0.0668      0 
  G029.0159-0.1778      1 
  G029.1170+0.0282      1 
  G029.2255+0.0240      2 
  G029.2345-0.0489      1 
  G029.2396-0.6710      2 
  G029.2416+0.2509      1 
  G029.2457-0.6933      0 
  G029.2759-0.1293      1 
  G029.2819-0.3313      1 
  G029.2908-0.3363      0 
  G029.3190-0.1625      1 
  G029.3957-0.0940      2 
  G029.4090-0.6448      4 
  G029.4349-0.1739      1 
  G029.4757-0.1784      0 
  G029.5017+0.3841      0 
  G029.5561+0.1861      0 
  G029.5766-0.2690      0 
  G029.5910-0.6146      2 
  G029.6023-0.6232      2 
  G029.7700+0.2155      0 
  G029.7790-0.2609      2 
  G029.8373-0.1007      0 
  G029.8406-0.0342      0 
  G029.8459+0.0027      1 
  G029.8537-0.0587      0 
  G029.8618+0.0317      2 
  G029.8630-0.0453      0 
  G029.8846-0.7703      0 
  G029.8866-0.7806      0 
  G029.8871+0.0051      0 
  G029.8894-0.0079      0 
  G029.9058-0.8056      0 
  G029.9064-0.0504      0 
  G029.9112-0.0436      1 
  G029.9192-0.0531      0 
  G029.9206-0.0140      0 
  G029.9278-0.0424      0 
  G029.9310-0.0652      0 
  G029.9351-0.0752      0 
  G029.9378-0.0524      0 
  G029.9388-0.0636      0 
  G029.9405-0.7886      0 
  G029.9512-0.0092      0 
  G029.9524+0.1513      0 
  G029.9549-0.0162      0 
  G029.9609-0.7903      4 
  G029.9649-0.0111      1 
  G029.9694-0.0529      1 
  G029.9726-0.0110      0 
  G029.9761-0.0473      2 
  G029.9989-0.1423      0 
  G030.0060-0.2714      1 
  G030.0062-0.1192      0 
  G030.0127-0.0307      0 
  G030.0191-0.0482      0 
  G030.0294+0.1159      0 
  G030.0556+0.0995      0 
  G030.0985+0.0763      1 
  G030.1963+0.3107      0 
  G030.1978-0.1683      0 
  G030.2140-0.1875      1 
  G030.2233-0.1791      0 
  G030.2355+0.5695      2 
  G030.2509+0.0533      0 
  G030.2941+0.0559      0 
  G030.2983-0.2033      1 
  G030.3162+0.0715      0 
  G030.3413-0.1157      0 
  G030.3470+0.3923      2 
  G030.3619+0.1072      0 
  G030.3678+0.4836      0 
  G030.3862-0.1045      3 
  G030.3886+0.1242      1 
  G030.3996-0.2962      0 
  G030.4145-0.2225      0 
  G030.4189-0.2306      0 
  G030.4225+0.4662      0 
  G030.4235-0.2142      0 
  G030.4275-0.2359      0 
  G030.4297-0.1158      2 
  G030.4356-0.3809      1 
  G030.4625+0.0340      2 
  G030.5289-0.2593      0 
  G030.5337+0.0215      0 
  G030.5682-0.0258      0 
  G030.5830-0.0491      0 
  G030.5874-0.0428      0 
  G030.5939+0.1820      0 
  G030.5945-0.0464      0 
  G030.6023+0.1764      1 
  G030.6111+0.1791      0 
  G030.6233+0.5472      1 
  G030.6243-0.0631      0 
  G030.6498-0.2033      3 
  G030.6574+0.0446      0 
  G030.6599+0.2295      0 
  G030.6611-0.1333      1 
  G030.6618-0.1431      2 
  G030.6783-0.0386      0 
  G030.6814-0.0735      0 
  G030.6849-0.2615      0 
  G030.6858-0.0306      0 
  G030.6889-0.0543      0 
  G030.6900-0.0427      0 
  G030.6911+0.2279      0 
  G030.6932-0.1483      1 
  G030.6934-0.0611      0 
  G030.7014-0.0592      0 
  G030.7016-0.0672      0 
  G030.7040+0.1048      1 
  G030.7118-0.0740      0 
  G030.7173-0.0822      0 
  G030.7306-0.0604      0 
  G030.7312-0.0783      0 
  G030.7391-0.0474      0 
  G030.7412-0.0610      0 
  G030.7434-0.0008      0 
  G030.7479-0.0259      0 
  G030.7489+0.0144      0 
  G030.7521-0.0501      0 
  G030.7561+0.0040      0 
  G030.7566+0.2056      0 
  G030.7604-0.0533      0 
  G030.7626-0.0310      0 
  G030.7649+0.2101      0 
  G030.7659-0.0456      0 
  G030.7696-0.8039      1 
  G030.7716-0.0879      2 
  G030.7724-0.2157      1 
  G030.7785+0.2310      0 
  G030.7844-0.0217      0 
  G030.7848-0.2123      1 
  G030.7859+0.2042      3 
  G030.7894-0.0313      0 
  G030.7912-0.1173      0 
  G030.7918-0.0391      0 
  G030.7937-0.0127      0 
  G030.7941+0.0736      0 
  G030.7986-0.0221      0 
  G030.8071-0.0322      0 
  G030.8083-0.0502      1 
  G030.8114-0.1767      0 
  G030.8121-0.1108      1 
  G030.8130-0.0235      0 
  G030.8166-0.0561      0 
  G030.8183+0.2742      0 
  G030.8218-0.1679      0 
  G030.8219+0.0592      1 
  G030.8225-0.1557      0 
  G030.8275-0.1236      0 
  G030.8280-0.0593      0 
  G030.8408-0.0201      1 
  G030.8447+0.1775      0 
  G030.8458-0.1015      0 
  G030.8472-0.0817      1 
  G030.8523-0.1086      0 
  G030.8547+0.1481      0 
  G030.8620+0.0392      0 
  G030.8624-0.0394      0 
  G030.8654+0.1143      0 
  G030.8666-0.1197      0 
  G030.8743-0.0946      0 
  G030.8757+0.0589      0 
